# terrain-clip T1 probe. subdiv=200 tiles=2 contact_h=2.45 ambient_snow=0.77 dem=8192x4096 relief=350.0 (raw DEM, unblurred)
site	kind	x_m	y_m	field_r	facet_r	gap_m	elev_m	note
CTRL_VALLEY_CENTER	grid	100	280	15221.928	15222.384	0.456	221.93	-
CTRL_VALLEY_CENTER	grid	100	300	15225.366	15225.758	0.392	225.37	-
CTRL_VALLEY_CENTER	grid	100	320	15229.194	15229.642	0.448	229.19	-
CTRL_VALLEY_CENTER	grid	100	340	15233.308	15233.556	0.248	233.31	-
CTRL_VALLEY_CENTER	grid	100	360	15237.582	15237.752	0.170	237.58	-
CTRL_VALLEY_CENTER	grid	100	380	15241.889	15242.014	0.125	241.89	-
CTRL_VALLEY_CENTER	grid	100	400	15246.144	15246.280	0.135	246.14	-
CTRL_VALLEY_CENTER	grid	100	420	15250.270	15250.328	0.057	250.27	-
CTRL_VALLEY_CENTER	grid	100	440	15254.224	15254.311	0.087	254.22	-
CTRL_VALLEY_CENTER	grid	100	460	15257.965	15258.021	0.056	257.96	-
CTRL_VALLEY_CENTER	grid	100	480	15261.458	15261.415	-0.043	261.46	-
CTRL_VALLEY_CENTER	grid	100	500	15264.711	15264.838	0.128	264.71	-
CTRL_VALLEY_CENTER	grid	120	-500	15306.133	15305.384	-0.749	306.13	-
CTRL_VALLEY_CENTER	grid	120	-480	15308.517	15307.784	-0.733	308.52	-
CTRL_VALLEY_CENTER	grid	120	-460	15310.567	15309.689	-0.878	310.57	-
CTRL_VALLEY_CENTER	grid	120	-440	15312.311	15311.389	-0.922	312.31	-
CTRL_VALLEY_CENTER	grid	120	-420	15313.634	15312.778	-0.856	313.63	-
CTRL_VALLEY_CENTER	grid	120	-400	15314.533	15313.590	-0.944	314.53	-
CTRL_VALLEY_CENTER	grid	120	-380	15315.003	15314.236	-0.767	315.00	-
CTRL_VALLEY_CENTER	grid	120	-360	15314.973	15314.178	-0.795	314.97	-
CTRL_VALLEY_CENTER	grid	120	-340	15314.570	15313.737	-0.833	314.57	-
CTRL_VALLEY_CENTER	grid	120	-320	15313.641	15310.995	-2.646	313.64	-
CTRL_VALLEY_CENTER	grid	120	-300	15312.365	15306.545	-5.820	312.37	-
CTRL_VALLEY_CENTER	grid	120	-280	15310.655	15308.477	-2.179	310.66	-
CTRL_VALLEY_CENTER	grid	120	-260	15308.535	15308.406	-0.129	308.53	-
CTRL_VALLEY_CENTER	grid	120	-240	15305.982	15305.196	-0.785	305.98	-
CTRL_VALLEY_CENTER	grid	120	-220	15302.850	15301.965	-0.884	302.85	-
CTRL_VALLEY_CENTER	grid	120	-200	15299.137	15298.290	-0.847	299.14	-
CTRL_VALLEY_CENTER	grid	120	-180	15294.651	15293.137	-1.514	294.65	-
CTRL_VALLEY_CENTER	grid	120	-160	15289.387	15288.216	-1.172	289.39	-
CTRL_VALLEY_CENTER	grid	120	-140	15283.326	15282.160	-1.165	283.33	-
CTRL_VALLEY_CENTER	grid	120	-120	15276.522	15274.982	-1.540	276.52	-
CTRL_VALLEY_CENTER	grid	120	-100	15269.148	15268.413	-0.735	269.15	-
CTRL_VALLEY_CENTER	grid	120	-80	15261.422	15260.887	-0.535	261.42	-
CTRL_VALLEY_CENTER	grid	120	-60	15253.628	15252.995	-0.633	253.63	-
CTRL_VALLEY_CENTER	grid	120	-40	15246.019	15246.008	-0.011	246.02	-
CTRL_VALLEY_CENTER	grid	120	-20	15238.942	15239.412	0.470	238.94	-
CTRL_VALLEY_CENTER	grid	120	0	15232.514	15232.886	0.372	232.51	-
CTRL_VALLEY_CENTER	grid	120	20	15226.913	15227.238	0.326	226.91	-
CTRL_VALLEY_CENTER	grid	120	40	15222.220	15223.103	0.882	222.22	-
CTRL_VALLEY_CENTER	grid	120	60	15218.366	15218.996	0.630	218.37	-
CTRL_VALLEY_CENTER	grid	120	80	15215.377	15215.719	0.342	215.38	-
CTRL_VALLEY_CENTER	grid	120	100	15213.112	15213.770	0.658	213.11	-
CTRL_VALLEY_CENTER	grid	120	120	15211.453	15211.975	0.522	211.45	-
CTRL_VALLEY_CENTER	grid	120	140	15210.434	15211.036	0.602	210.43	-
CTRL_VALLEY_CENTER	grid	120	160	15209.927	15210.770	0.843	209.93	-
CTRL_VALLEY_CENTER	grid	120	180	15209.926	15210.530	0.604	209.93	-
CTRL_VALLEY_CENTER	grid	120	200	15210.509	15211.435	0.926	210.51	-
CTRL_VALLEY_CENTER	grid	120	220	15211.629	15212.619	0.990	211.63	-
CTRL_VALLEY_CENTER	grid	120	240	15213.335	15213.826	0.491	213.33	-
CTRL_VALLEY_CENTER	grid	120	260	15215.665	15216.568	0.903	215.66	-
CTRL_VALLEY_CENTER	grid	120	280	15218.533	15219.301	0.769	218.53	-
CTRL_VALLEY_CENTER	grid	120	300	15221.890	15222.260	0.370	221.89	-
CTRL_VALLEY_CENTER	grid	120	320	15225.676	15226.141	0.465	225.68	-
CTRL_VALLEY_CENTER	grid	120	340	15229.746	15230.051	0.305	229.75	-
CTRL_VALLEY_CENTER	grid	120	360	15234.003	15234.124	0.120	234.00	-
CTRL_VALLEY_CENTER	grid	120	380	15238.354	15238.421	0.067	238.35	-
CTRL_VALLEY_CENTER	grid	120	400	15242.702	15242.748	0.046	242.70	-
CTRL_VALLEY_CENTER	grid	120	420	15246.988	15246.891	-0.097	246.99	-
CTRL_VALLEY_CENTER	grid	120	440	15251.150	15250.960	-0.190	251.15	-
CTRL_VALLEY_CENTER	grid	120	460	15255.165	15255.077	-0.089	255.17	-
CTRL_VALLEY_CENTER	grid	120	480	15259.010	15258.746	-0.264	259.01	-
CTRL_VALLEY_CENTER	grid	120	500	15262.597	15262.226	-0.371	262.60	-
CTRL_VALLEY_CENTER	grid	140	-500	15305.797	15305.164	-0.633	305.80	-
CTRL_VALLEY_CENTER	grid	140	-480	15308.199	15307.684	-0.515	308.20	-
CTRL_VALLEY_CENTER	grid	140	-460	15310.404	15309.772	-0.632	310.40	-
CTRL_VALLEY_CENTER	grid	140	-440	15312.249	15311.692	-0.557	312.25	-
CTRL_VALLEY_CENTER	grid	140	-420	15313.801	15313.621	-0.180	313.80	-
CTRL_VALLEY_CENTER	grid	140	-400	15314.913	15314.522	-0.392	314.91	-
CTRL_VALLEY_CENTER	grid	140	-380	15315.636	15315.100	-0.536	315.64	-
CTRL_VALLEY_CENTER	grid	140	-360	15315.917	15315.587	-0.330	315.92	-
CTRL_VALLEY_CENTER	grid	140	-340	15315.744	15314.980	-0.764	315.74	-
CTRL_VALLEY_CENTER	grid	140	-320	15315.185	15314.293	-0.892	315.18	-
CTRL_VALLEY_CENTER	grid	140	-300	15314.113	15313.312	-0.800	314.11	-
CTRL_VALLEY_CENTER	grid	140	-280	15312.679	15311.580	-1.099	312.68	-
CTRL_VALLEY_CENTER	grid	140	-260	15310.731	15309.681	-1.050	310.73	-
CTRL_VALLEY_CENTER	grid	140	-240	15308.301	15306.973	-1.328	308.30	-
CTRL_VALLEY_CENTER	grid	140	-220	15305.297	15303.766	-1.531	305.30	-
CTRL_VALLEY_CENTER	grid	140	-200	15301.573	15300.563	-1.010	301.57	-
CTRL_VALLEY_CENTER	grid	140	-180	15297.108	15295.426	-1.683	297.11	-
CTRL_VALLEY_CENTER	grid	140	-160	15291.742	15290.012	-1.730	291.74	-
CTRL_VALLEY_CENTER	grid	140	-140	15285.541	15284.883	-0.658	285.54	-
CTRL_VALLEY_CENTER	grid	140	-120	15278.547	15277.393	-1.154	278.55	-
CTRL_VALLEY_CENTER	grid	140	-100	15270.907	15269.937	-0.970	270.91	-
CTRL_VALLEY_CENTER	grid	140	-80	15262.866	15262.734	-0.133	262.87	-
CTRL_VALLEY_CENTER	grid	140	-60	15254.696	15254.764	0.069	254.70	-
CTRL_VALLEY_CENTER	grid	140	-40	15246.701	15246.831	0.130	246.70	-
CTRL_VALLEY_CENTER	grid	140	-20	15239.134	15239.650	0.516	239.13	-
CTRL_VALLEY_CENTER	grid	140	0	15232.291	15233.156	0.865	232.29	-
CTRL_VALLEY_CENTER	grid	140	20	15226.247	15226.695	0.448	226.25	-
CTRL_VALLEY_CENTER	grid	140	40	15221.114	15222.066	0.951	221.11	-
CTRL_VALLEY_CENTER	grid	140	60	15216.939	15218.110	1.171	216.94	-
CTRL_VALLEY_CENTER	grid	140	80	15213.604	15214.183	0.579	213.60	-
CTRL_VALLEY_CENTER	grid	140	100	15211.096	15212.173	1.077	211.10	-
CTRL_VALLEY_CENTER	grid	140	120	15209.290	15210.365	1.074	209.29	-
CTRL_VALLEY_CENTER	grid	140	140	15208.078	15208.895	0.818	208.08	-
CTRL_VALLEY_CENTER	grid	140	160	15207.487	15208.596	1.109	207.49	-
CTRL_VALLEY_CENTER	grid	140	180	15207.436	15208.344	0.908	207.44	-
CTRL_VALLEY_CENTER	grid	140	200	15207.898	15208.729	0.831	207.90	-
CTRL_VALLEY_CENTER	grid	140	220	15208.981	15209.967	0.986	208.98	-
CTRL_VALLEY_CENTER	grid	140	240	15210.609	15211.214	0.605	210.61	-
CTRL_VALLEY_CENTER	grid	140	260	15212.795	15213.398	0.603	212.80	-
CTRL_VALLEY_CENTER	grid	140	280	15215.568	15216.174	0.607	215.57	-
CTRL_VALLEY_CENTER	grid	140	300	15218.805	15218.979	0.174	218.80	-
CTRL_VALLEY_CENTER	grid	140	320	15222.437	15222.669	0.233	222.44	-
CTRL_VALLEY_CENTER	grid	140	340	15226.407	15225.014	-1.393	226.41	-
CTRL_VALLEY_CENTER	grid	140	360	15230.580	15227.145	-3.435	230.58	-
CTRL_VALLEY_CENTER	grid	140	380	15234.885	15227.789	-7.096	234.89	-
CTRL_VALLEY_CENTER	grid	140	400	15239.250	15229.714	-9.536	239.25	-
CTRL_VALLEY_CENTER	grid	140	420	15243.608	15235.059	-8.549	243.61	-
CTRL_VALLEY_CENTER	grid	140	440	15247.929	15247.730	-0.198	247.93	-
CTRL_VALLEY_CENTER	grid	140	460	15252.140	15251.857	-0.283	252.14	-
CTRL_VALLEY_CENTER	grid	140	480	15256.218	15255.910	-0.308	256.22	-
CTRL_VALLEY_CENTER	grid	140	500	15260.124	15259.849	-0.274	260.12	-
CTRL_VALLEY_CENTER	grid	160	-500	15304.769	15304.454	-0.315	304.77	-
CTRL_VALLEY_CENTER	grid	160	-480	15307.167	15306.742	-0.425	307.17	-
CTRL_VALLEY_CENTER	grid	160	-460	15309.369	15308.891	-0.478	309.37	-
CTRL_VALLEY_CENTER	grid	160	-440	15311.344	15310.562	-0.782	311.34	-
CTRL_VALLEY_CENTER	grid	160	-420	15312.985	15312.227	-0.758	312.98	-
CTRL_VALLEY_CENTER	grid	160	-400	15314.337	15313.518	-0.819	314.34	-
CTRL_VALLEY_CENTER	grid	160	-380	15315.239	15314.287	-0.952	315.24	-
CTRL_VALLEY_CENTER	grid	160	-360	15315.792	15314.877	-0.915	315.79	-
CTRL_VALLEY_CENTER	grid	160	-340	15315.896	15314.887	-1.009	315.90	-
CTRL_VALLEY_CENTER	grid	160	-320	15315.569	15314.613	-0.956	315.57	-
CTRL_VALLEY_CENTER	grid	160	-300	15314.828	15313.928	-0.900	314.83	-
CTRL_VALLEY_CENTER	grid	160	-280	15313.576	15312.444	-1.132	313.58	-
CTRL_VALLEY_CENTER	grid	160	-260	15311.901	15310.984	-0.917	311.90	-
CTRL_VALLEY_CENTER	grid	160	-240	15309.614	15308.747	-0.867	309.61	-
CTRL_VALLEY_CENTER	grid	160	-220	15306.739	15305.550	-1.189	306.74	-
CTRL_VALLEY_CENTER	grid	160	-200	15303.147	15302.381	-0.766	303.15	-
CTRL_VALLEY_CENTER	grid	160	-180	15298.704	15298.056	-0.648	298.70	-
CTRL_VALLEY_CENTER	grid	160	-160	15293.414	15292.557	-0.857	293.41	-
CTRL_VALLEY_CENTER	grid	160	-140	15287.172	15286.757	-0.415	287.17	-
CTRL_VALLEY_CENTER	grid	160	-120	15280.129	15279.497	-0.631	280.13	-
CTRL_VALLEY_CENTER	grid	160	-100	15272.399	15271.741	-0.658	272.40	-
CTRL_VALLEY_CENTER	grid	160	-80	15264.207	15264.019	-0.188	264.21	-
CTRL_VALLEY_CENTER	grid	160	-60	15255.841	15255.944	0.103	255.84	-
CTRL_VALLEY_CENTER	grid	160	-40	15247.594	15247.875	0.281	247.59	-
CTRL_VALLEY_CENTER	grid	160	-20	15239.768	15240.123	0.355	239.77	-
CTRL_VALLEY_CENTER	grid	160	0	15232.560	15233.603	1.043	232.56	-
CTRL_VALLEY_CENTER	grid	160	20	15226.224	15227.139	0.916	226.22	-
CTRL_VALLEY_CENTER	grid	160	40	15220.768	15221.654	0.886	220.77	-
CTRL_VALLEY_CENTER	grid	160	60	15216.251	15217.545	1.294	216.25	-
CTRL_VALLEY_CENTER	grid	160	80	15212.683	15213.561	0.877	212.68	-
CTRL_VALLEY_CENTER	grid	160	100	15209.914	15210.863	0.949	209.91	-
CTRL_VALLEY_CENTER	grid	160	120	15207.917	15208.897	0.981	207.92	-
CTRL_VALLEY_CENTER	grid	160	140	15206.586	15207.015	0.429	206.59	-
CTRL_VALLEY_CENTER	grid	160	160	15205.818	15206.491	0.673	205.82	-
CTRL_VALLEY_CENTER	grid	160	180	15205.660	15206.218	0.558	205.66	-
CTRL_VALLEY_CENTER	grid	160	200	15206.044	15206.097	0.053	206.04	-
CTRL_VALLEY_CENTER	grid	160	220	15206.945	15207.528	0.583	206.94	-
CTRL_VALLEY_CENTER	grid	160	240	15208.446	15208.986	0.540	208.45	-
CTRL_VALLEY_CENTER	grid	160	260	15210.475	15209.112	-1.363	210.47	-
CTRL_VALLEY_CENTER	grid	160	280	15213.016	15209.318	-3.698	213.02	-
CTRL_VALLEY_CENTER	grid	160	300	15216.060	15211.245	-4.815	216.06	-
CTRL_VALLEY_CENTER	grid	160	320	15219.495	15211.398	-8.097	219.49	-
CTRL_VALLEY_CENTER	grid	160	340	15223.238	15211.020	-12.217	223.24	-
CTRL_VALLEY_CENTER	grid	160	360	15226.200	15213.278	-12.922	226.20	-
CTRL_VALLEY_CENTER	grid	160	380	15229.379	15212.796	-16.582	229.38	-
CTRL_VALLEY_CENTER	grid	160	400	15233.680	15211.051	-22.629	233.68	-
CTRL_VALLEY_CENTER	grid	160	420	15230.481	15212.999	-17.482	230.48	-
CTRL_VALLEY_CENTER	grid	160	440	15238.278	15227.720	-10.558	238.28	-
CTRL_VALLEY_CENTER	grid	160	460	15248.767	15244.708	-4.059	248.77	-
CTRL_VALLEY_CENTER	grid	160	480	15253.021	15252.810	-0.211	253.02	-
CTRL_VALLEY_CENTER	grid	160	500	15257.115	15256.747	-0.368	257.12	-
CTRL_VALLEY_CENTER	grid	180	-500	15303.147	15302.446	-0.701	303.15	-
CTRL_VALLEY_CENTER	grid	180	-480	15305.459	15304.646	-0.814	305.46	-
CTRL_VALLEY_CENTER	grid	180	-460	15307.623	15306.961	-0.662	307.62	-
CTRL_VALLEY_CENTER	grid	180	-440	15309.603	15308.764	-0.839	309.60	-
CTRL_VALLEY_CENTER	grid	180	-420	15311.344	15310.540	-0.804	311.34	-
CTRL_VALLEY_CENTER	grid	180	-400	15312.775	15312.083	-0.692	312.78	-
CTRL_VALLEY_CENTER	grid	180	-380	15313.914	15313.067	-0.847	313.91	-
CTRL_VALLEY_CENTER	grid	180	-360	15314.627	15314.078	-0.548	314.63	-
CTRL_VALLEY_CENTER	grid	180	-340	15315.005	15314.366	-0.638	315.00	-
CTRL_VALLEY_CENTER	grid	180	-320	15314.911	15314.241	-0.670	314.91	-
CTRL_VALLEY_CENTER	grid	180	-300	15314.402	15314.142	-0.260	314.40	-
CTRL_VALLEY_CENTER	grid	180	-280	15313.430	15312.915	-0.516	313.43	-
CTRL_VALLEY_CENTER	grid	180	-260	15311.915	15311.125	-0.791	311.92	-
CTRL_VALLEY_CENTER	grid	180	-240	15309.896	15309.363	-0.533	309.90	-
CTRL_VALLEY_CENTER	grid	180	-220	15307.149	15305.995	-1.154	307.15	-
CTRL_VALLEY_CENTER	grid	180	-200	15303.711	15302.440	-1.271	303.71	-
CTRL_VALLEY_CENTER	grid	180	-180	15299.433	15298.553	-0.880	299.43	-
CTRL_VALLEY_CENTER	grid	180	-160	15294.227	15292.719	-1.508	294.23	-
CTRL_VALLEY_CENTER	grid	180	-140	15288.156	15286.919	-1.236	288.16	-
CTRL_VALLEY_CENTER	grid	180	-120	15281.169	15280.373	-0.796	281.17	-
CTRL_VALLEY_CENTER	grid	180	-100	15273.509	15272.614	-0.895	273.51	-
CTRL_VALLEY_CENTER	grid	180	-80	15265.351	15264.892	-0.459	265.35	-
CTRL_VALLEY_CENTER	grid	180	-60	15256.960	15256.961	0.000	256.96	-
CTRL_VALLEY_CENTER	grid	180	-40	15248.640	15248.910	0.269	248.64	-
CTRL_VALLEY_CENTER	grid	180	-20	15240.685	15240.883	0.198	240.68	-
CTRL_VALLEY_CENTER	grid	180	0	15233.337	15234.116	0.779	233.34	-
CTRL_VALLEY_CENTER	grid	180	20	15226.747	15227.628	0.882	226.75	-
CTRL_VALLEY_CENTER	grid	180	40	15221.102	15221.303	0.201	221.10	-
CTRL_VALLEY_CENTER	grid	180	60	15216.360	15217.194	0.834	216.36	-
CTRL_VALLEY_CENTER	grid	180	80	15212.526	15213.258	0.731	212.53	-
CTRL_VALLEY_CENTER	grid	180	100	15209.596	15210.001	0.405	209.60	-
CTRL_VALLEY_CENTER	grid	180	120	15207.394	15208.308	0.913	207.39	-
CTRL_VALLEY_CENTER	grid	180	140	15205.886	15206.641	0.755	205.89	-
CTRL_VALLEY_CENTER	grid	180	160	15205.007	15205.637	0.630	205.01	-
CTRL_VALLEY_CENTER	grid	180	180	15204.652	15205.540	0.888	204.65	-
CTRL_VALLEY_CENTER	grid	180	200	15204.878	15205.547	0.669	204.88	-
CTRL_VALLEY_CENTER	grid	180	220	15205.626	15206.303	0.677	205.63	-
CTRL_VALLEY_CENTER	grid	180	240	15206.870	15207.553	0.683	206.87	-
CTRL_VALLEY_CENTER	grid	180	260	15208.664	15209.038	0.374	208.66	-
CTRL_VALLEY_CENTER	grid	180	280	15210.949	15205.878	-5.071	210.95	-
CTRL_VALLEY_CENTER	grid	180	300	15213.665	15202.613	-11.052	213.67	-
CTRL_VALLEY_CENTER	grid	180	320	15216.765	15204.207	-12.557	216.76	-
CTRL_VALLEY_CENTER	grid	180	340	15206.709	15202.289	-4.420	206.71	-
CTRL_VALLEY_CENTER	grid	180	360	15197.265	15200.398	3.133	197.26	-
CTRL_VALLEY_CENTER	grid	180	380	15196.516	15200.411	3.894	196.52	-
CTRL_VALLEY_CENTER	grid	180	400	15196.403	15198.530	2.127	196.40	-
CTRL_VALLEY_CENTER	grid	180	420	15196.412	15196.677	0.265	196.41	-
CTRL_VALLEY_CENTER	grid	180	440	15196.553	15203.033	6.480	196.55	-
CTRL_VALLEY_CENTER	grid	180	460	15196.737	15219.425	22.688	196.74	-
CTRL_VALLEY_CENTER	grid	180	480	15210.044	15235.878	25.834	210.04	-
CTRL_VALLEY_CENTER	grid	180	500	15250.194	15242.055	-8.139	250.19	-
CTRL_VALLEY_CENTER	grid	200	-500	15301.039	15300.625	-0.414	301.04	-
CTRL_VALLEY_CENTER	grid	200	-480	15303.173	15302.750	-0.423	303.17	-
CTRL_VALLEY_CENTER	grid	200	-460	15305.251	15304.904	-0.348	305.25	-
CTRL_VALLEY_CENTER	grid	200	-440	15307.168	15306.886	-0.282	307.17	-
CTRL_VALLEY_CENTER	grid	200	-420	15308.924	15308.692	-0.231	308.92	-
CTRL_VALLEY_CENTER	grid	200	-400	15310.429	15310.289	-0.140	310.43	-
CTRL_VALLEY_CENTER	grid	200	-380	15311.652	15311.154	-0.498	311.65	-
CTRL_VALLEY_CENTER	grid	200	-360	15312.572	15311.897	-0.676	312.57	-
CTRL_VALLEY_CENTER	grid	200	-340	15313.088	15312.576	-0.513	313.09	-
CTRL_VALLEY_CENTER	grid	200	-320	15313.261	15312.342	-0.919	313.26	-
CTRL_VALLEY_CENTER	grid	200	-300	15312.932	15311.955	-0.977	312.93	-
CTRL_VALLEY_CENTER	grid	200	-280	15312.180	15311.206	-0.974	312.18	-
CTRL_VALLEY_CENTER	grid	200	-260	15310.903	15309.674	-1.229	310.90	-
CTRL_VALLEY_CENTER	grid	200	-240	15309.032	15307.912	-1.121	309.03	-
CTRL_VALLEY_CENTER	grid	200	-220	15306.563	15305.204	-1.359	306.56	-
CTRL_VALLEY_CENTER	grid	200	-200	15303.273	15301.798	-1.475	303.27	-
CTRL_VALLEY_CENTER	grid	200	-180	15299.211	15298.289	-0.922	299.21	-
CTRL_VALLEY_CENTER	grid	200	-160	15294.239	15292.913	-1.326	294.24	-
CTRL_VALLEY_CENTER	grid	200	-140	15288.344	15287.110	-1.234	288.34	-
CTRL_VALLEY_CENTER	grid	200	-120	15281.645	15281.276	-0.368	281.64	-
CTRL_VALLEY_CENTER	grid	200	-100	15274.163	15273.517	-0.646	274.16	-
CTRL_VALLEY_CENTER	grid	200	-80	15266.203	15265.792	-0.411	266.20	-
CTRL_VALLEY_CENTER	grid	200	-60	15257.971	15258.001	0.030	257.97	-
CTRL_VALLEY_CENTER	grid	200	-40	15249.750	15250.052	0.302	249.75	-
CTRL_VALLEY_CENTER	grid	200	-20	15241.833	15242.156	0.322	241.83	-
CTRL_VALLEY_CENTER	grid	200	0	15234.462	15235.292	0.830	234.46	-
CTRL_VALLEY_CENTER	grid	200	20	15227.829	15229.024	1.195	227.83	-
CTRL_VALLEY_CENTER	grid	200	40	15222.018	15222.790	0.772	222.02	-
CTRL_VALLEY_CENTER	grid	200	60	15217.166	15218.346	1.180	217.17	-
CTRL_VALLEY_CENTER	grid	200	80	15213.181	15214.574	1.393	213.18	-
CTRL_VALLEY_CENTER	grid	200	100	15210.039	15210.782	0.743	210.04	-
CTRL_VALLEY_CENTER	grid	200	120	15207.711	15208.816	1.105	207.71	-
CTRL_VALLEY_CENTER	grid	200	140	15206.030	15207.099	1.069	206.03	-
CTRL_VALLEY_CENTER	grid	200	160	15204.956	15205.614	0.658	204.96	-
CTRL_VALLEY_CENTER	grid	200	180	15204.460	15205.322	0.862	204.46	-
CTRL_VALLEY_CENTER	grid	200	200	15204.446	15205.087	0.641	204.45	-
CTRL_VALLEY_CENTER	grid	200	220	15204.948	15205.459	0.512	204.95	-
CTRL_VALLEY_CENTER	grid	200	240	15205.950	15206.569	0.619	205.95	-
CTRL_VALLEY_CENTER	grid	200	260	15207.399	15207.706	0.307	207.40	-
CTRL_VALLEY_CENTER	grid	200	280	15209.324	15206.397	-2.927	209.32	-
CTRL_VALLEY_CENTER	grid	200	300	15211.689	15202.689	-9.000	211.69	-
CTRL_VALLEY_CENTER	grid	200	320	15199.592	15198.938	-0.654	199.59	-
CTRL_VALLEY_CENTER	grid	200	340	15196.328	15197.354	1.025	196.33	-
CTRL_VALLEY_CENTER	grid	200	360	15195.891	15196.502	0.610	195.89	-
CTRL_VALLEY_CENTER	grid	200	380	15195.639	15195.677	0.037	195.64	-
CTRL_VALLEY_CENTER	grid	200	400	15195.513	15195.613	0.100	195.51	-
CTRL_VALLEY_CENTER	grid	200	420	15195.509	15195.594	0.085	195.51	-
CTRL_VALLEY_CENTER	grid	200	440	15195.647	15195.623	-0.024	195.65	-
CTRL_VALLEY_CENTER	grid	200	460	15195.833	15195.860	0.027	195.83	-
CTRL_VALLEY_CENTER	grid	200	480	15196.018	15208.291	12.273	196.02	-
CTRL_VALLEY_CENTER	grid	200	500	15196.347	15220.270	23.923	196.35	-
CTRL_VALLEY_CENTER	grid	220	-500	15298.545	15298.380	-0.165	298.55	-
CTRL_VALLEY_CENTER	grid	220	-480	15300.461	15300.068	-0.393	300.46	-
CTRL_VALLEY_CENTER	grid	220	-460	15302.349	15301.946	-0.402	302.35	-
CTRL_VALLEY_CENTER	grid	220	-440	15304.177	15303.705	-0.472	304.18	-
CTRL_VALLEY_CENTER	grid	220	-420	15305.858	15305.159	-0.700	305.86	-
CTRL_VALLEY_CENTER	grid	220	-400	15307.382	15306.722	-0.660	307.38	-
CTRL_VALLEY_CENTER	grid	220	-380	15308.653	15307.936	-0.717	308.65	-
CTRL_VALLEY_CENTER	grid	220	-360	15309.658	15308.807	-0.851	309.66	-
CTRL_VALLEY_CENTER	grid	220	-340	15310.337	15309.576	-0.760	310.34	-
CTRL_VALLEY_CENTER	grid	220	-320	15310.624	15309.692	-0.933	310.62	-
CTRL_VALLEY_CENTER	grid	220	-300	15310.540	15309.615	-0.926	310.54	-
CTRL_VALLEY_CENTER	grid	220	-280	15309.931	15309.297	-0.634	309.93	-
CTRL_VALLEY_CENTER	grid	220	-260	15308.865	15307.822	-1.043	308.86	-
CTRL_VALLEY_CENTER	grid	220	-240	15307.206	15306.366	-0.841	307.21	-
CTRL_VALLEY_CENTER	grid	220	-220	15304.905	15304.373	-0.532	304.90	-
CTRL_VALLEY_CENTER	grid	220	-200	15301.921	15300.967	-0.953	301.92	-
CTRL_VALLEY_CENTER	grid	220	-180	15298.066	15297.545	-0.520	298.07	-
CTRL_VALLEY_CENTER	grid	220	-160	15293.404	15292.918	-0.487	293.40	-
CTRL_VALLEY_CENTER	grid	220	-140	15287.839	15286.930	-0.910	287.84	-
CTRL_VALLEY_CENTER	grid	220	-120	15281.443	15280.973	-0.470	281.44	-
CTRL_VALLEY_CENTER	grid	220	-100	15274.371	15274.300	-0.071	274.37	-
CTRL_VALLEY_CENTER	grid	220	-80	15266.716	15266.540	-0.176	266.72	-
CTRL_VALLEY_CENTER	grid	220	-60	15258.802	15258.815	0.013	258.80	-
CTRL_VALLEY_CENTER	grid	220	-40	15250.849	15251.660	0.811	250.85	-
CTRL_VALLEY_CENTER	grid	220	-20	15243.126	15243.977	0.851	243.13	-
CTRL_VALLEY_CENTER	grid	220	0	15235.883	15236.370	0.488	235.88	-
CTRL_VALLEY_CENTER	grid	220	20	15229.307	15230.673	1.365	229.31	-
CTRL_VALLEY_CENTER	grid	220	40	15223.528	15224.754	1.226	223.53	-
CTRL_VALLEY_CENTER	grid	220	60	15218.575	15219.399	0.825	218.57	-
CTRL_VALLEY_CENTER	grid	220	80	15214.527	15215.760	1.233	214.53	-
CTRL_VALLEY_CENTER	grid	220	100	15211.277	15212.126	0.848	211.28	-
CTRL_VALLEY_CENTER	grid	220	120	15208.764	15209.444	0.680	208.76	-
CTRL_VALLEY_CENTER	grid	220	140	15206.965	15207.688	0.723	206.96	-
CTRL_VALLEY_CENTER	grid	220	160	15205.715	15205.960	0.245	205.72	-
CTRL_VALLEY_CENTER	grid	220	180	15204.983	15205.386	0.403	204.98	-
CTRL_VALLEY_CENTER	grid	220	200	15204.769	15205.272	0.503	204.77	-
CTRL_VALLEY_CENTER	grid	220	220	15204.976	15205.185	0.209	204.98	-
CTRL_VALLEY_CENTER	grid	220	240	15205.629	15203.896	-1.733	205.63	-
CTRL_VALLEY_CENTER	grid	220	260	15206.736	15204.485	-2.250	206.74	-
CTRL_VALLEY_CENTER	grid	220	280	15208.226	15204.735	-3.491	208.23	-
CTRL_VALLEY_CENTER	grid	220	300	15199.874	15202.706	2.832	199.87	-
CTRL_VALLEY_CENTER	grid	220	320	15196.319	15198.954	2.635	196.32	-
CTRL_VALLEY_CENTER	grid	220	340	15195.635	15196.345	0.710	195.64	-
CTRL_VALLEY_CENTER	grid	220	360	15195.097	15195.811	0.714	195.10	-
CTRL_VALLEY_CENTER	grid	220	380	15194.776	15195.044	0.268	194.78	-
CTRL_VALLEY_CENTER	grid	220	400	15194.631	15194.686	0.055	194.63	-
CTRL_VALLEY_CENTER	grid	220	420	15194.606	15194.724	0.118	194.61	-
CTRL_VALLEY_CENTER	grid	220	440	15194.744	15194.762	0.018	194.74	-
